DATE,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,name_station
2016011013,"1008,7",71.0,"0,0",0.0,"2,2","18,0",4.0,4.0,8.0,7.0,0.0,1.0,3.0,1.0,,,Ajaccio
2016011014,"1008,5",75.0,"0,0",0.0,"2,0","16,4",7.0,7.0,2.0,,,2.0,6.0,,,,Ajaccio
2016011015,"1008,6",77.0,"0,0",0.0,"2,3","16,1",7.0,7.0,8.0,,,2.0,6.0,5.0,,,Ajaccio
2016011016,"1008,6",81.0,"0,0",0.0,"2,8","15,5",7.0,7.0,8.0,,,2.0,6.0,5.0,,,Ajaccio
2016011017,"1008,8",81.0,"0,0",0.0,"2,1","15,3",7.0,7.0,8.0,,,2.0,6.0,5.0,,,Ajaccio
2016011018,"1009,0",78.0,"0,0",0.0,"2,2","15,2",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2016011019,"1008,8",85.0,"0,0",0.0,"5,9","15,5",8.0,7.0,,,,1.0,3.0,7.0,,,Ajaccio
2016011020,"1008,9",87.0,"0,0",0.0,"5,0","15,5",8.0,7.0,,,,2.0,3.0,7.0,,,Ajaccio
2016011021,"1008,7",84.0,"0,0",0.0,"4,3","15,5",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011022,"1008,8",85.0,"0,0",0.0,"2,5","15,2",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2016011023,"1008,4",84.0,"0,0",0.0,"3,1","15,3",8.0,8.0,,,,7.0,7.0,8.0,,,Ajaccio
2016011100,"1008,1",86.0,"0,0",0.0,"4,8","15,4",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2016011101,"1007,9",87.0,"0,0",0.0,"1,7","15,4",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011102,"1007,9",88.0,"0,0",0.0,"1,2","15,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011103,"1007,2",87.0,"0,0",0.0,"0,5","15,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011104,"1006,6",87.0,"0,0",0.0,"0,8","15,1",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011105,"1006,1",86.0,"0,0",0.0,"1,1","15,4",7.0,7.0,5.0,,,7.0,,,,,Ajaccio
2016011106,"1006,5",86.0,"0,0",0.0,"1,4","15,5",7.0,7.0,5.0,,,7.0,,,,,Ajaccio
2016011107,"1006,5",88.0,"0,0",0.0,"1,2","15,7",7.0,7.0,5.0,,,7.0,,,,,Ajaccio
2016011108,"1006,8",85.0,"0,0",0.0,"3,4","16,4",7.0,6.0,5.0,7.0,,6.0,7.0,,,,Ajaccio
2016011109,"1006,3",85.0,"0,0",0.0,"6,7","16,4",7.0,6.0,5.0,7.0,,6.0,7.0,,,,Ajaccio
2016011110,"1006,2",84.0,"0,0",0.0,"8,0","16,4",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011111,"1005,4",82.0,"0,0",0.0,"9,6","16,4",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011112,"1004,4",85.0,"0,0",0.0,"10,3","16,1",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011113,"1003,8",85.0,"0,0",0.0,"8,3","16,0",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011114,"1003,4",85.0,"0,0",0.0,"8,0","16,0",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011115,"1003,7",88.0,"0,0",0.0,"7,8","15,8",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011116,"1004,1",84.0,"0,0",0.0,"7,9","16,0",8.0,7.0,5.0,,,3.0,7.0,,,,Ajaccio
2016011117,"1004,7",79.0,"0,0",0.0,"7,7","15,3",8.0,7.0,5.0,,,5.0,7.0,,,,Ajaccio
2016011118,"1006,6",76.0,"0,0",0.0,"1,4","13,6",7.0,2.0,,,,2.0,6.0,7.0,,,Ajaccio
2016011119,"1007,2",81.0,"0,0",0.0,"0,8","12,9",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2016011120,"1008,4",87.0,"0,0",0.0,"1,2","11,8",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2016011121,"1009,0",86.0,"0,0",0.0,"0,8","11,9",8.0,6.0,,,,4.0,6.0,7.0,,,Ajaccio
2016011122,"1009,5",61.0,"0,0",0.0,"2,4","12,9",,5.0,,,,2.0,5.0,,,,Ajaccio
2016011123,"1009,9",67.0,"0,0",0.0,"0,7","12,3",8.0,2.0,,,,2.0,5.0,8.0,,,Ajaccio
2016011200,"1009,8",47.0,"0,0",0.0,"6,6","14,1",8.0,1.0,,,,1.0,4.0,5.0,,,Ajaccio
2016011201,"1010,0",56.0,"0,0",0.0,"5,6","13,8",8.0,8.0,,,,3.0,8.0,,,,Ajaccio
2016011202,"1010,2",54.0,"0,0",0.0,"3,4","13,4",7.0,7.0,,,,1.0,7.0,,,,Ajaccio
2016011203,"1009,8",55.0,"0,0",0.0,"4,6","12,7",,1.0,,,,1.0,,,,,Ajaccio
2016011204,"1009,6",56.0,"0,0",0.0,"5,5","13,4",8.0,3.0,,,,3.0,7.0,8.0,,,Ajaccio
2016011205,"1009,5",57.0,"0,0",0.0,"5,5","13,5",7.0,7.0,8.0,,,3.0,3.0,5.0,,,Ajaccio
2016011206,"1009,8",63.0,"0,0",0.0,"5,6","13,4",7.0,7.0,8.0,,,3.0,6.0,,,,Ajaccio
2016011207,"1009,8",61.0,"0,0",0.0,"7,3","13,7",7.0,7.0,8.0,,,3.0,1.0,3.0,6.0,,Ajaccio
2016011208,"1010,4",68.0,"0,0",20.0,"6,3","13,4",7.0,7.0,9.0,,,3.0,2.0,3.0,6.0,,Ajaccio
2016011209,"1011,3",68.0,"0,2",20.0,"4,1","13,2",5.0,5.0,8.0,0.0,0.0,2.0,1.0,,4.0,,Ajaccio
2016011210,"1011,5",65.0,"0,2",8.0,"6,9","14,2",4.0,4.0,8.0,0.0,0.0,1.0,1.0,,3.0,,Ajaccio
2016011211,"1011,9",66.0,"0,2",0.0,"3,7","13,0",5.0,5.0,8.0,0.0,0.0,4.0,,,2.0,,Ajaccio
2016011212,"1011,6",66.0,"0,0",20.0,"4,6","14,2",6.0,6.0,8.0,0.0,0.0,5.0,,,3.0,,Ajaccio
2016011213,"1011,6",61.0,"0,0",25.0,"4,7","14,5",5.0,5.0,8.0,0.0,0.0,4.0,,,2.0,,Ajaccio
2016011214,"1011,7",67.0,"0,0",0.0,"5,7","13,9",6.0,6.0,8.0,0.0,0.0,5.0,,2.0,4.0,,Ajaccio
2016011215,"1012,4",66.0,"0,0",25.0,"3,0","13,5",5.0,5.0,8.0,0.0,0.0,4.0,,1.0,2.0,,Ajaccio
2016011216,"1012,7",68.0,"0,0",10.0,"2,7","12,7",6.0,6.0,8.0,0.0,0.0,5.0,3.0,,,,Ajaccio
2016011217,"1013,2",71.0,"0,0",0.0,"3,2","12,3",5.0,5.0,8.0,0.0,0.0,4.0,2.0,,,,Ajaccio
2016011218,"1013,6",69.0,"0,0",0.0,"5,5","12,5",,1.0,,,,1.0,,,,,Ajaccio
2016011219,"1014,2",67.0,"0,0",0.0,"5,6","12,2",,2.0,,,,1.0,3.0,,,,Ajaccio
2016011220,"1014,4",67.0,"0,0",0.0,"5,2","12,6",6.0,3.0,,,,2.0,3.0,5.0,,,Ajaccio
2016011221,"1014,7",65.0,"0,0",0.0,"6,6","12,8",,1.0,,,,1.0,3.0,5.0,,,Ajaccio
2016011222,"1014,8",59.0,"0,0",0.0,"8,5","12,8",,3.0,,,,1.0,3.0,,,,Ajaccio
2016011223,"1014,8",62.0,"0,0",0.0,"9,5","12,5",7.0,6.0,,,,5.0,6.0,7.0,,,Ajaccio
2016011300,"1015,1",56.0,"0,0",0.0,"10,3","12,4",7.0,7.0,,,,6.0,7.0,7.0,,,Ajaccio
2016011301,"1015,5",60.0,"0,0",0.0,"10,1","12,1",8.0,7.0,,,,7.0,7.0,8.0,,,Ajaccio
2016011302,"1015,9",61.0,"0,0",0.0,"9,3","12,2",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2016011303,"1016,2",61.0,"0,0",0.0,"9,6","12,1",7.0,5.0,,,,4.0,5.0,7.0,,,Ajaccio
2016011304,"1016,8",54.0,"0,0",0.0,"8,6","11,3",,2.0,,,,2.0,,,,,Ajaccio
2016011305,"1017,3",52.0,"0,0",0.0,"3,0","10,6",2.0,2.0,5.0,0.0,0.0,2.0,,,,,Ajaccio
2016011306,"1018,1",55.0,"0,0",0.0,"1,0","10,5",3.0,3.0,5.0,0.0,0.0,3.0,,,,,Ajaccio
2016011307,"1019,4",51.0,"0,0",0.0,"3,8","10,9",4.0,4.0,8.0,0.0,0.0,1.0,3.0,,,,Ajaccio
2016011308,"1019,8",47.0,"0,0",0.0,"4,3","10,8",4.0,4.0,8.0,0.0,0.0,1.0,4.0,,,,Ajaccio
2016011309,"1020,3",48.0,"0,0",0.0,"3,3","11,2",5.0,5.0,8.0,0.0,0.0,1.0,5.0,,,,Ajaccio
2016011310,"1021,0",47.0,"0,0",0.0,"5,4","11,5",6.0,6.0,8.0,0.0,0.0,1.0,6.0,,,,Ajaccio
2016011311,"1020,8",47.0,"0,0",0.0,"5,5","12,0",5.0,5.0,5.0,0.0,0.0,,5.0,,,,Ajaccio
2016011312,"1020,4",46.0,"0,0",0.0,"5,7","12,0",5.0,5.0,5.0,0.0,0.0,,5.0,,,,Ajaccio
2016011313,"1020,4",45.0,"0,0",0.0,"5,7","12,4",5.0,5.0,5.0,0.0,0.0,,5.0,,,,Ajaccio
2016011314,"1020,9",49.0,"0,0",0.0,"5,0","12,4",6.0,6.0,5.0,0.0,0.0,,6.0,,,,Ajaccio
2016011315,"1021,3",51.0,"0,0",0.0,"3,1","11,3",6.0,6.0,5.0,0.0,0.0,,6.0,,,,Ajaccio
2016011316,"1021,4",54.0,"0,0",0.0,"0,8","10,5",4.0,4.0,5.0,0.0,0.0,,4.0,,,,Ajaccio
2016011317,"1021,5",68.0,"0,0",0.0,"1,4","8,0",3.0,3.0,5.0,0.0,0.0,,3.0,,,,Ajaccio
2016011318,"1021,6",75.0,"0,0",0.0,"2,8","6,8",,1.0,,,,1.0,,,,,Ajaccio
2016011319,"1021,8",75.0,"0,0",0.0,"3,0","6,4",,1.0,,,,1.0,,,,,Ajaccio
2016011320,"1021,8",79.0,"0,0",0.0,"3,2","5,2",,3.0,,,,3.0,,,,,Ajaccio
2016011321,"1021,9",80.0,"0,0",0.0,"4,0","4,9",,2.0,,,,2.0,,,,,Ajaccio
2016011322,"1022,0",80.0,"0,0",0.0,"4,0","4,4",,0.0,,,,,,,,,Ajaccio
2016011323,"1021,5",79.0,"0,0",0.0,"3,0","4,5",,0.0,,,,,,,,,Ajaccio
2016011400,"1021,2",79.0,"0,0",0.0,"3,7","5,1",,3.0,,,,3.0,,,,,Ajaccio
2016011401,"1020,7",81.0,"0,0",0.0,"2,9","5,2",8.0,3.0,,,,3.0,8.0,,,,Ajaccio
2016011402,"1020,4",79.0,"0,0",0.0,"2,5","6,2",8.0,5.0,,,,5.0,7.0,8.0,,,Ajaccio
2016011403,"1019,5",78.0,"0,0",0.0,"3,1","6,6",7.0,1.0,,,,1.0,7.0,,,,Ajaccio
2016011404,"1018,8",76.0,"0,0",0.0,"3,5","7,8",8.0,5.0,,,,5.0,5.0,7.0,,,Ajaccio
2016011405,"1018,5",83.0,"0,0",0.0,"1,8","7,3",6.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,,Ajaccio
2016011406,"1018,5",89.0,"0,2",27.0,"2,5","7,5",6.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,,Ajaccio
2016011407,"1017,9",91.0,"0,0",43.0,"3,2","8,0",6.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,,Ajaccio
2016011408,"1017,4",90.0,"0,0",51.0,"2,7","8,8",6.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,,Ajaccio
2016011409,"1017,2",93.0,"1,2",30.0,"3,6","9,4",7.0,7.0,5.0,,,2.0,4.0,3.0,7.0,,Ajaccio
2016011410,"1016,9",92.0,"0,0",54.0,"1,9","10,5",7.0,6.0,5.0,3.0,,1.0,4.0,5.0,6.0,,Ajaccio
2016011411,"1016,3",89.0,"0,0",0.0,"2,4","11,1",7.0,6.0,5.0,3.0,,1.0,4.0,5.0,6.0,,Ajaccio
2016011412,"1015,2",89.0,"0,0",0.0,"1,6","11,4",7.0,6.0,5.0,3.0,,1.0,4.0,5.0,6.0,,Ajaccio
2016011413,"1014,4",91.0,"0,2",45.0,"3,4","11,4",7.0,6.0,5.0,3.0,,1.0,4.0,5.0,6.0,,Ajaccio
2016011414,"1013,6",77.0,"0,0",60.0,"7,6","14,3",7.0,6.0,5.0,3.0,,1.0,4.0,5.0,6.0,,Ajaccio
2016011415,"1012,7",84.0,"0,2",60.0,"7,5","13,9",8.0,6.0,5.0,3.0,,1.0,5.0,6.0,8.0,,Ajaccio
2016011416,"1012,0",82.0,"0,2",60.0,"7,9","14,3",8.0,7.0,5.0,2.0,,5.0,5.0,6.0,8.0,,Ajaccio
2016011417,"1011,6",84.0,"0,2",60.0,"8,9","14,4",8.0,7.0,5.0,2.0,,5.0,5.0,6.0,8.0,,Ajaccio
2016011418,"1011,1",90.0,"1,4",58.0,"6,7","13,7",8.0,8.0,,,,5.0,6.0,7.0,,,Ajaccio
2016011419,"1010,6",93.0,"3,9",55.0,"4,2","13,7",8.0,8.0,,,,6.0,7.0,7.0,,,Ajaccio
2016011420,"1010,5",90.0,"1,8",60.0,"5,9","13,0",8.0,5.0,,,,2.0,3.0,5.0,,,Ajaccio
2016011421,"1010,3",91.0,"0,8",60.0,"2,0","12,2",8.0,8.0,,,,4.0,4.0,7.0,,,Ajaccio
2016011422,"1010,6",93.0,"0,0",0.0,"0,6","11,8",8.0,5.0,,,,2.0,4.0,5.0,,,Ajaccio
2016011423,"1010,8",86.0,"0,0",0.0,"1,8","12,5",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2016011500,"1011,1",82.0,"0,0",4.0,"4,8","11,8",8.0,2.0,,,,2.0,7.0,8.0,,,Ajaccio
2016011501,"1011,3",81.0,"0,0",0.0,"2,3","11,0",7.0,7.0,,,,1.0,6.0,7.0,,,Ajaccio
2016011502,"1011,4",90.0,"0,0",0.0,"0,9","9,2",,5.0,,,,4.0,5.0,5.0,,,Ajaccio
2016011503,"1011,3",94.0,"0,0",0.0,"0,9","8,9",8.0,7.0,,,,4.0,7.0,8.0,,,Ajaccio
2016011504,"1011,1",62.0,"0,0",0.0,"3,7","10,1",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2016011505,"1011,3",78.0,"0,0",0.0,"2,1","7,7",4.0,3.0,5.0,0.0,1.0,1.0,3.0,,3.0,,Ajaccio
2016011506,"1011,5",79.0,"0,0",0.0,"1,6","7,5",4.0,3.0,5.0,0.0,1.0,1.0,3.0,,3.0,,Ajaccio
2016011507,"1011,5",89.0,"0,0",0.0,"2,4","6,2",4.0,3.0,5.0,0.0,1.0,1.0,3.0,2.0,4.0,,Ajaccio
2016011508,"1011,8",91.0,"0,0",0.0,"2,2","6,7",6.0,3.0,5.0,0.0,5.0,1.0,3.0,3.0,6.0,,Ajaccio
2016011509,"1012,2",88.0,"0,0",0.0,"1,5","7,6",6.0,3.0,5.0,0.0,5.0,1.0,3.0,3.0,6.0,,Ajaccio
2016011510,"1012,2",80.0,"0,0",0.0,"0,5","9,0",6.0,4.0,5.0,0.0,5.0,1.0,3.0,4.0,6.0,,Ajaccio
2016011511,"1011,8",64.0,"0,0",0.0,"0,5","11,0",7.0,5.0,5.0,0.0,6.0,1.0,3.0,4.0,7.0,,Ajaccio
2016011512,"1011,2",54.0,"0,0",0.0,"0,9","11,7",7.0,7.0,,,,7.0,7.0,,,,Ajaccio
2016011513,"1010,5",64.0,"0,0",32.0,"1,0","10,6",7.0,5.0,5.0,0.0,6.0,1.0,,5.0,7.0,,Ajaccio
2016011514,"1010,2",60.0,"0,0",37.0,"1,1","11,1",6.0,5.0,5.0,0.0,8.0,1.0,,4.0,5.0,,Ajaccio
2016011515,"1010,4",64.0,"0,0",0.0,"0,0","10,6",6.0,5.0,5.0,0.0,8.0,1.0,,4.0,5.0,,Ajaccio
2016011516,"1010,5",75.0,"0,0",0.0,"0,8","9,7",5.0,4.0,5.0,0.0,1.0,1.0,,3.0,4.0,,Ajaccio
2016011517,"1010,5",83.0,"0,0",0.0,"1,7","7,9",7.0,4.0,5.0,0.0,1.0,1.0,,3.0,7.0,,Ajaccio
2016011518,"1010,7",87.0,"0,0",0.0,"2,0","7,4",7.0,7.0,,,,1.0,3.0,7.0,,,Ajaccio
2016011519,"1010,8",87.0,"0,0",0.0,"2,3","6,6",,4.0,,,,1.0,4.0,,,,Ajaccio
2016011520,"1010,8",90.0,"0,0",0.0,"1,6","6,0",6.0,6.0,,,,5.0,6.0,6.0,,,Ajaccio
2016011521,"1010,7",50.0,"0,0",0.0,"4,0","9,1",,2.0,,,,1.0,,,,,Ajaccio
2016011522,"1010,5",49.0,"0,0",0.0,"3,6","8,7",,2.0,,,,2.0,,,,,Ajaccio
2016011523,"1009,9",51.0,"0,0",0.0,"4,8","8,6",,3.0,,,,3.0,,,,,Ajaccio
2016011600,"1009,1",79.0,"0,0",0.0,"0,6","3,5",,5.0,,,,4.0,5.0,,,,Ajaccio
2016011601,"1008,5",72.0,"0,0",0.0,"3,0","5,9",8.0,3.0,,,,1.0,3.0,6.0,,,Ajaccio
2016011602,"1008,3",78.0,"0,0",0.0,"2,5","5,6",7.0,7.0,,,,5.0,7.0,7.0,,,Ajaccio
2016011603,"1007,1",78.0,"0,0",0.0,"4,2","5,2",8.0,8.0,,,,1.0,8.0,,,,Ajaccio
2016011604,"1007,2",81.0,"0,0",0.0,"0,8","3,4",,4.0,,,,1.0,4.0,,,,Ajaccio
2016011605,"1007,1",82.0,"0,0",0.0,"1,8","2,9",7.0,1.0,2.0,7.0,2.0,2.0,5.0,5.0,,,Ajaccio
2016011606,"1007,4",87.0,"0,0",0.0,"1,9","2,1",7.0,1.0,2.0,7.0,2.0,2.0,5.0,5.0,,,Ajaccio
2016011607,"1007,6",85.0,"0,0",0.0,"3,0","1,8",4.0,3.0,2.0,7.0,2.0,3.0,1.0,2.0,,,Ajaccio
2016011608,"1008,2",74.0,"0,0",0.0,"2,3","3,1",4.0,2.0,9.0,7.0,2.0,1.0,1.0,2.0,1.0,,Ajaccio
2016011609,"1008,8",79.0,"0,0",0.0,"1,7","2,8",4.0,2.0,9.0,7.0,2.0,1.0,1.0,2.0,1.0,,Ajaccio
2016011610,"1009,5",60.0,"0,0",0.0,"1,1","7,4",7.0,2.0,2.0,7.0,2.0,2.0,1.0,3.0,5.0,,Ajaccio
2016011611,"1010,0",61.0,"0,0",0.0,"1,7","8,2",8.0,3.0,2.0,7.0,,2.0,1.0,3.0,5.0,,Ajaccio
2016011612,"1010,1",56.0,"0,0",10.0,"4,8","8,1",7.0,3.0,2.0,7.0,,3.0,1.0,3.0,5.0,,Ajaccio
2016011613,"1010,2",57.0,"0,0",0.0,"0,9","8,7",7.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,7.0,,Ajaccio
2016011614,"1010,4",49.0,"0,0",0.0,"0,5","9,2",7.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,,Ajaccio
2016011615,"1011,2",52.0,"0,0",0.0,"1,1","10,1",1.0,1.0,2.0,0.0,2.0,1.0,,,1.0,,Ajaccio
2016011616,"1011,7",42.0,"0,0",0.0,"1,5","8,8",1.0,1.0,2.0,0.0,2.0,1.0,,,1.0,,Ajaccio
2016011617,"1012,6",68.0,"0,0",0.0,"2,9","5,1",1.0,1.0,2.0,0.0,2.0,1.0,,,1.0,,Ajaccio
2016011618,"1013,5",73.0,"0,0",0.0,"2,4","3,6",,0.0,,,,,,,,,Ajaccio
2016011619,"1014,5",82.0,"0,0",0.0,"2,6","1,5",,0.0,,,,,,,,,Ajaccio
2016011620,"1014,9",77.0,"0,0",0.0,"2,6","1,7",,0.0,,,,,,,,,Ajaccio
2016011621,"1014,8",75.0,"0,0",0.0,"2,5","1,5",,0.0,,,,,,,,,Ajaccio
2016011622,"1015,0",67.0,"0,0",0.0,"1,1","2,1",,0.0,,,,,,,,,Ajaccio
2016011623,"1015,2",79.0,"0,0",0.0,"2,8","0,2",,0.0,,,,,,,,,Ajaccio
2016011700,"1014,7",80.0,"0,0",0.0,"3,8","0,4",,0.0,,,,,,,,,Ajaccio
2016011701,"1014,4",77.0,"0,0",0.0,"3,5","0,4",,0.0,,,,,,,,,Ajaccio
2016011702,"1015,1",74.0,"0,0",0.0,"3,2","0,7",,0.0,,,,,,,,,Ajaccio
2016011703,"1014,6",74.0,"0,0",0.0,"3,4","0,3",,5.0,,,,5.0,,,,,Ajaccio
2016011704,"1014,8",72.0,"0,0",0.0,"2,7","0,5",,0.0,,,,,,,,,Ajaccio
2016011705,"1015,0",72.0,"0,0",0.0,"2,2","0,1",0.0,0.0,0.0,0.0,0.0,,,,,,Ajaccio
2016011706,"1015,5",76.0,"0,0",0.0,"3,0","-0,3",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011707,"1016,0",79.0,"0,0",0.0,"2,6","-0,9",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011708,"1016,5",75.0,"0,0",0.0,"3,1","0,3",1.0,1.0,5.0,7.0,0.0,1.0,,1.0,,,Ajaccio
2016011709,"1016,6",61.0,"0,0",0.0,"1,7","4,6",1.0,1.0,5.0,7.0,0.0,1.0,,1.0,,,Ajaccio
2016011710,"1016,7",47.0,"0,0",0.0,"0,7","9,7",1.0,1.0,5.0,7.0,0.0,1.0,,1.0,,,Ajaccio
2016011711,"1015,8",21.0,"0,0",0.0,"7,5","11,5",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011712,"1015,2",23.0,"0,0",0.0,"3,7","12,4",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011713,"1014,9",18.0,"0,0",0.0,"4,7","12,3",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011714,"1014,9",16.0,"0,0",0.0,"6,0","11,9",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011715,"1014,9",16.0,"0,0",0.0,"3,9","11,5",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011716,"1015,1",22.0,"0,0",0.0,"4,0","9,7",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011717,"1015,6",32.0,"0,0",0.0,"1,5","6,4",1.0,1.0,5.0,0.0,0.0,1.0,,,,,Ajaccio
2016011718,"1016,3",50.0,"0,0",0.0,"2,3","3,4",,0.0,,,,,,,,,Ajaccio
2016011719,"1016,7",56.0,"0,0",0.0,"2,9","2,0",,0.0,,,,,,,,,Ajaccio
2016011720,"1016,8",56.0,"0,0",0.0,"3,5","1,5",,0.0,,,,,,,,,Ajaccio
2016011721,"1017,2",61.0,"0,0",0.0,"3,8","0,4",,0.0,,,,,,,,,Ajaccio
2016011722,"1017,3",64.0,"0,0",0.0,"3,6","-0,3",,0.0,,,,,,,,,Ajaccio
2016011723,"1017,5",62.0,"0,0",0.0,"3,9","-0,2",,0.0,,,,,,,,,Ajaccio
2016011800,"1017,4",64.0,"0,0",0.0,"4,3","-0,7",,0.0,,,,,,,,,Ajaccio
2016011801,"1017,3",63.0,"0,0",0.0,"4,5","-0,8",,0.0,,,,,,,,,Ajaccio
2016011802,"1017,4",60.0,"0,0",0.0,"4,3","-0,4",,0.0,,,,,,,,,Ajaccio
2016011803,"1017,1",62.0,"0,0",0.0,"4,8","-0,7",,0.0,,,,,,,,,Ajaccio
2016011804,"1016,8",57.0,"0,0",0.0,"3,5","0,0",,1.0,,,,1.0,,,,,Ajaccio
2016011805,"1016,8",55.0,"0,0",0.0,"3,4","0,9",6.0,0.0,0.0,0.0,1.0,,,6.0,,,Ajaccio
2016011806,"1016,8",57.0,"0,0",0.0,"3,5","1,0",6.0,0.0,0.0,0.0,1.0,,,6.0,,,Ajaccio
2016011807,"1017,2",53.0,"0,0",0.0,"3,0","1,6",6.0,1.0,5.0,0.0,1.0,1.0,,6.0,,,Ajaccio
2016011808,"1017,6",51.0,"0,0",0.0,"2,7","3,4",7.0,3.0,5.0,0.0,2.0,3.0,,4.0,7.0,,Ajaccio
2016011809,"1017,9",52.0,"0,0",0.0,"3,0","5,1",7.0,4.0,5.0,0.0,1.0,4.0,,2.0,7.0,,Ajaccio
2016011810,"1017,6",38.0,"0,0",0.0,"1,9","9,4",7.0,3.0,5.0,3.0,1.0,3.0,,3.0,7.0,,Ajaccio
2016011811,"1016,7",30.0,"0,0",0.0,"0,0","11,6",6.0,3.0,5.0,3.0,1.0,3.0,,2.0,6.0,,Ajaccio
2016011812,"1015,6",34.0,"0,0",0.0,"1,6","11,2",7.0,4.0,5.0,3.0,1.0,4.0,,3.0,7.0,,Ajaccio
2016011813,"1014,8",37.0,"0,0",0.0,"3,0","12,0",7.0,4.0,5.0,3.0,2.0,4.0,,4.0,7.0,,Ajaccio
2016011814,"1013,9",38.0,"0,0",0.0,"3,3","11,1",7.0,2.0,5.0,3.0,2.0,2.0,,4.0,7.0,,Ajaccio
2016011815,"1013,7",43.0,"0,0",0.0,"1,7","10,2",7.0,2.0,5.0,7.0,2.0,2.0,,5.0,7.0,,Ajaccio
2016011816,"1013,7",48.0,"0,0",1.0,"3,0","9,2",7.0,3.0,5.0,7.0,,3.0,,7.0,,,Ajaccio
2016011817,"1013,6",46.0,"0,0",30.0,"1,4","8,9",8.0,2.0,5.0,7.0,,2.0,,8.0,,,Ajaccio
2016011818,"1013,9",50.0,"0,0",6.0,"2,2","8,4",8.0,5.0,,,,1.0,5.0,8.0,,,Ajaccio
2016011819,"1014,0",72.0,"0,2",59.0,"2,9","6,9",8.0,7.0,,,,7.0,8.0,,,,Ajaccio
2016011820,"1013,3",83.0,"0,0",40.0,"2,7","5,9",8.0,8.0,,,,7.0,8.0,,,,Ajaccio
2016011821,"1012,3",84.0,"0,0",0.0,"2,0","5,5",8.0,1.0,,,,1.0,7.0,8.0,,,Ajaccio
2016011822,"1011,8",87.0,"0,0",5.0,"0,5","5,2",8.0,2.0,,,,2.0,8.0,,,,Ajaccio
2016011823,"1011,8",85.0,"0,0",6.0,"0,6","5,3",8.0,8.0,,,,8.0,,,,,Ajaccio
2016011900,"1011,5",87.0,"0,0",54.0,"2,2","5,4",8.0,2.0,,,,1.0,5.0,7.0,,,Ajaccio
2016011901,"1011,4",84.0,"0,2",54.0,"1,0","5,3",8.0,8.0,,,,5.0,8.0,,,,Ajaccio
2016011902,"1011,2",89.0,"0,4",60.0,"2,1","5,2",8.0,7.0,,,,6.0,7.0,8.0,,,Ajaccio
2016011903,"1010,9",92.0,"0,0",19.0,"1,6","4,9",8.0,8.0,,,,6.0,8.0,,,,Ajaccio
2016011904,"1011,1",91.0,"0,2",51.0,"1,3","4,9",8.0,8.0,,,,3.0,8.0,,,,Ajaccio
2016011905,"1011,2",90.0,"0,0",0.0,"1,6","5,0",7.0,6.0,5.0,2.0,,2.0,6.0,6.0,,,Ajaccio
2016011906,"1011,5",92.0,"0,0",0.0,"2,4","4,9",7.0,6.0,5.0,2.0,,2.0,6.0,6.0,,,Ajaccio
2016011907,"1012,2",93.0,"0,0",0.0,"2,0","4,9",6.0,5.0,5.0,2.0,,1.0,5.0,6.0,,,Ajaccio
